from,to,ft,factor
pct MWh;LHV,GJ;LHV,Propane,0.036000000
pct MWh;LHV,GJ;HHV,Propane,0.033176548
pct MWh;LHV,MJ,Propane,36.000000000
pct MWh;LHV,MJ;LHV,Propane,36.000000000
pct MWh;LHV,MJ;HHV,Propane,33.176547801
pct MWh;LHV,MWh,Propane,0.010000000
pct MWh;LHV,MWh;LHV,Propane,0.010000000
pct MWh;LHV,MWh;HHV,Propane,0.009215708
pct MWh;LHV,pct kWh,Propane,1000.000000000
pct MWh;LHV,pct kWh;LHV,Propane,1000.000000000
pct MWh;LHV,pct kWh;HHV,Propane,921.570772260
pct MWh;LHV,pct kWh,Propane,1000.000000000
pct MWh;LHV,pct kWh;LHV,Propane,1000.000000000
pct MWh;LHV,pct kWh;HHV,Propane,921.570772260
pct MWh;LHV,pct MWh,Propane,1.000000000
pct MWh;LHV,pct MWh;HHV,Propane,0.921570772
pct MWh;LHV,pct MWh,Propane,1.000000000
pct MWh;LHV,pct MWh;HHV,Propane,0.921570772
pct MWh;LHV,GWh,Propane,0.000010000
pct MWh;LHV,GWh;LHV,Propane,0.000010000
pct MWh;LHV,GWh;HHV,Propane,0.000009216
pct MWh;LHV,MJ,Propane,36.000000000
pct MWh;LHV,MJ;LHV,Propane,36.000000000
pct MWh;LHV,MJ;HHV,Propane,33.176547801
pct MWh;LHV,kWh,Propane,10.000000000
pct MWh;LHV,kWh;LHV,Propane,10.000000000
pct MWh;LHV,kWh;HHV,Propane,9.215707723
pct MWh;LHV,m³;norm,Propane,0.416945674
pct MWh;LHV,m³;std,Propane,0.386771292
pct MWh;LHV,m**3;norm,Propane,0.416945674
pct MWh;LHV,m**3;std,Propane,0.386771292
pct MWh;LHV,L;norm,Propane,416.945673970
pct MWh;LHV,L;std,Propane,386.771291695
pct MWh;HHV,t,Propane,0.000716617
pct MWh;HHV,kg,Propane,0.716616826
pct MWh;HHV,metric_ton,Propane,0.000716617
pct MWh;HHV,kilometric_ton,Propane,0.000000717
pct MWh;HHV,lb,Propane,1.579869665
pct MWh;HHV,MWh,Propane,0.010000000
pct MWh;HHV,MWh;LHV,Propane,0.010851039
pct MWh;HHV,MWh;HHV,Propane,0.010000000
pct MWh;HHV,GJ,Propane,0.036000000
pct MWh;HHV,GJ;LHV,Propane,0.039063739
pct MWh;HHV,GJ;HHV,Propane,0.036000000
pct MWh;HHV,kWh,Propane,10.000000000
pct MWh;HHV,kWh;LHV,Propane,10.851038576
pct MWh;HHV,kWh;HHV,Propane,10.000000000
pct MWh;HHV,GJ,Propane,0.036000000
pct MWh;HHV,GJ;LHV,Propane,0.039063739
pct MWh;HHV,GJ;HHV,Propane,0.036000000
pct MWh;HHV,MJ,Propane,36.000000000
pct MWh;HHV,MJ;LHV,Propane,39.063738872
pct MWh;HHV,MJ;HHV,Propane,36.000000000
pct MWh;HHV,MWh,Propane,0.010000000
pct MWh;HHV,MWh;LHV,Propane,0.010851039
pct MWh;HHV,MWh;HHV,Propane,0.010000000
pct MWh;HHV,pct kWh,Propane,1000.000000000
pct MWh;HHV,pct kWh;LHV,Propane,1085.103857567
pct MWh;HHV,pct kWh;HHV,Propane,1000.000000000
pct MWh;HHV,pct kWh,Propane,1000.000000000
pct MWh;HHV,pct kWh;LHV,Propane,1085.103857567
pct MWh;HHV,pct kWh;HHV,Propane,1000.000000000
pct MWh;HHV,pct MWh,Propane,1.000000000
pct MWh;HHV,pct MWh;LHV,Propane,1.085103858
pct MWh;HHV,pct MWh,Propane,1.000000000
pct MWh;HHV,pct MWh;LHV,Propane,1.085103858
pct MWh;HHV,GWh,Propane,0.000010000
pct MWh;HHV,GWh;LHV,Propane,0.000010851
pct MWh;HHV,GWh;HHV,Propane,0.000010000
pct MWh;HHV,MJ,Propane,36.000000000
pct MWh;HHV,MJ;LHV,Propane,39.063738872
pct MWh;HHV,MJ;HHV,Propane,36.000000000
pct MWh;HHV,kWh,Propane,10.000000000
pct MWh;HHV,kWh;LHV,Propane,10.851038576
pct MWh;HHV,kWh;HHV,Propane,10.000000000
pct MWh;HHV,m³;norm,Propane,0.384244947
pct MWh;HHV,m³;std,Propane,0.356437118
pct MWh;HHV,m**3;norm,Propane,0.384244947
pct MWh;HHV,m**3;std,Propane,0.356437118
pct MWh;HHV,L;norm,Propane,384.244946751
pct MWh;HHV,L;std,Propane,356.437117976
MW,kW,Propane,1000.000000000
MW,kW;LHV,Propane,1000.000000000
MW,kW;HHV,Propane,1000.000000000
MW,MW;LHV,Propane,1.000000000
MW,MW;HHV,Propane,1.000000000
MW,GJ/a,Propane,31536.000000000
MW,GJ/a;LHV,Propane,31536.000000000
MW,GJ/a;HHV,Propane,31536.000000000
MW,kW,Propane,1000.000000000
MW,kW;LHV,Propane,1000.000000000
MW,kW;HHV,Propane,1000.000000000
MW,MWh/a,Propane,8760.000000000
MW,MWh/a;LHV,Propane,8760.000000000
MW,MWh/a;HHV,Propane,8760.000000000
MW;LHV,t/a,Propane,681.180825391
MW;LHV,Mt/a,Propane,0.000681181
MW;LHV,kg/d,Propane,1866.248836688
MW;LHV,metric_ton/a,Propane,681.180825391
MW;LHV,kilometric_ton/a,Propane,0.681180825
MW;LHV,kg/a,Propane,681180.825391209
MW;LHV,kg/day,Propane,1866.248836688
MW;LHV,lb/hour,Propane,171.432266807
MW;LHV,kW,Propane,1000.000000000
MW;LHV,kW;LHV,Propane,1000.000000000
MW;LHV,kW;HHV,Propane,921.570772260
MW;LHV,MW,Propane,1.000000000
MW;LHV,MW;HHV,Propane,0.921570772
MW;LHV,GJ/a,Propane,31536.000000000
MW;LHV,GJ/a;LHV,Propane,31536.000000000
MW;LHV,GJ/a;HHV,Propane,29062.655873988
MW;LHV,kW,Propane,1000.000000000
MW;LHV,kW;LHV,Propane,1000.000000000
MW;LHV,kW;HHV,Propane,921.570772260
MW;LHV,MWh/a,Propane,8760.000000000
MW;LHV,MWh/a;LHV,Propane,8760.000000000
MW;LHV,MWh/a;HHV,Propane,8072.959964997
MW;LHV,m³/h;norm,Propane,41.694567397
MW;LHV,m³/h;std,Propane,38.677129170
MW;LHV,m³/hour;norm,Propane,41.694567397
MW;LHV,m³/hour;std,Propane,38.677129170
MW;HHV,t/a,Propane,627.756339304
MW;HHV,Mt/a,Propane,0.000627756
MW;HHV,kg/d,Propane,1719.880381656
MW;HHV,metric_ton/a,Propane,627.756339304
MW;HHV,kilometric_ton/a,Propane,0.627756339
MW;HHV,kg/a,Propane,627756.339304412
MW;HHV,kg/day,Propane,1719.880381656
MW;HHV,lb/hour,Propane,157.986966511
MW;HHV,kW,Propane,1000.000000000
MW;HHV,kW;LHV,Propane,1085.103857567
MW;HHV,kW;HHV,Propane,1000.000000000
MW;HHV,MW,Propane,1.000000000
MW;HHV,MW;LHV,Propane,1.085103858
MW;HHV,GJ/a,Propane,31536.000000000
MW;HHV,GJ/a;LHV,Propane,34219.835252226
MW;HHV,GJ/a;HHV,Propane,31536.000000000
MW;HHV,kW,Propane,1000.000000000
MW;HHV,kW;LHV,Propane,1085.103857567
MW;HHV,kW;HHV,Propane,1000.000000000
MW;HHV,MWh/a,Propane,8760.000000000
MW;HHV,MWh/a;LHV,Propane,9505.509792285
MW;HHV,MWh/a;HHV,Propane,8760.000000000
MW;HHV,m³/h;norm,Propane,38.424494675
MW;HHV,m³/h;std,Propane,35.643711798
MW;HHV,m³/hour;norm,Propane,38.424494675
MW;HHV,m³/hour;std,Propane,35.643711798
GJ/a,kW,Propane,0.031709792
GJ/a,kW;LHV,Propane,0.031709792
GJ/a,kW;HHV,Propane,0.031709792
GJ/a,MW,Propane,0.000031710
GJ/a,MW;LHV,Propane,0.000031710
GJ/a,MW;HHV,Propane,0.000031710
GJ/a,GJ/a;LHV,Propane,1.000000000
GJ/a,GJ/a;HHV,Propane,1.000000000
GJ/a,kW,Propane,0.031709792
GJ/a,kW;LHV,Propane,0.031709792
GJ/a,kW;HHV,Propane,0.031709792
GJ/a,MWh/a,Propane,0.277777778
GJ/a,MWh/a;LHV,Propane,0.277777778
GJ/a,MWh/a;HHV,Propane,0.277777778
GJ/a;LHV,t/a,Propane,0.021600102
GJ/a;LHV,Mt/a,Propane,0.000000022
GJ/a;LHV,kg/d,Propane,0.059178362
GJ/a;LHV,metric_ton/a,Propane,0.021600102
GJ/a;LHV,kilometric_ton/a,Propane,0.000021600
GJ/a;LHV,kg/a,Propane,21.600102276
GJ/a;LHV,kg/day,Propane,0.059178362
GJ/a;LHV,lb/hour,Propane,0.005436082
GJ/a;LHV,kW,Propane,0.031709792
GJ/a;LHV,kW;LHV,Propane,0.031709792
GJ/a;LHV,kW;HHV,Propane,0.029222817
GJ/a;LHV,MW,Propane,0.000031710
GJ/a;LHV,MW;LHV,Propane,0.000031710
GJ/a;LHV,MW;HHV,Propane,0.000029223
GJ/a;LHV,GJ/a,Propane,1.000000000
GJ/a;LHV,GJ/a;HHV,Propane,0.921570772
GJ/a;LHV,kW,Propane,0.031709792
GJ/a;LHV,kW;LHV,Propane,0.031709792
GJ/a;LHV,kW;HHV,Propane,0.029222817
GJ/a;LHV,MWh/a,Propane,0.277777778
GJ/a;LHV,MWh/a;LHV,Propane,0.277777778
GJ/a;LHV,MWh/a;HHV,Propane,0.255991881
GJ/a;LHV,m³/h;norm,Propane,0.001322126
GJ/a;LHV,m³/h;std,Propane,0.001226444
GJ/a;LHV,m³/hour;norm,Propane,0.001322126
GJ/a;LHV,m³/hour;std,Propane,0.001226444
GJ/a;HHV,t/a,Propane,0.019906023
GJ/a;HHV,Mt/a,Propane,0.000000020
GJ/a;HHV,kg/d,Propane,0.054537049
GJ/a;HHV,metric_ton/a,Propane,0.019906023
GJ/a;HHV,kilometric_ton/a,Propane,0.000019906
GJ/a;HHV,kg/a,Propane,19.906022936
GJ/a;HHV,kg/day,Propane,0.054537049
GJ/a;HHV,lb/hour,Propane,0.005009734
GJ/a;HHV,kW,Propane,0.031709792
GJ/a;HHV,kW;LHV,Propane,0.034408418
GJ/a;HHV,kW;HHV,Propane,0.031709792
GJ/a;HHV,MW,Propane,0.000031710
GJ/a;HHV,MW;LHV,Propane,0.000034408
GJ/a;HHV,MW;HHV,Propane,0.000031710
GJ/a;HHV,GJ/a,Propane,1.000000000
GJ/a;HHV,GJ/a;LHV,Propane,1.085103858
GJ/a;HHV,kW,Propane,0.031709792
GJ/a;HHV,kW;LHV,Propane,0.034408418
GJ/a;HHV,kW;HHV,Propane,0.031709792
GJ/a;HHV,MWh/a,Propane,0.277777778
GJ/a;HHV,MWh/a;LHV,Propane,0.301417738
GJ/a;HHV,MWh/a;HHV,Propane,0.277777778
GJ/a;HHV,m³/h;norm,Propane,0.001218433
GJ/a;HHV,m³/h;std,Propane,0.001130255
GJ/a;HHV,m³/hour;norm,Propane,0.001218433
GJ/a;HHV,m³/hour;std,Propane,0.001130255
pct MWh,MWh,Propane,0.010000000
pct MWh,MWh;LHV,Propane,0.010000000
pct MWh,MWh;HHV,Propane,0.010000000
pct MWh,GJ,Propane,0.036000000
pct MWh,GJ;LHV,Propane,0.036000000
pct MWh,GJ;HHV,Propane,0.036000000
pct MWh,kWh,Propane,10.000000000
pct MWh,kWh;LHV,Propane,10.000000000
pct MWh,kWh;HHV,Propane,10.000000000
pct MWh,GJ,Propane,0.036000000
pct MWh,GJ;LHV,Propane,0.036000000
pct MWh,GJ;HHV,Propane,0.036000000
pct MWh,MJ,Propane,36.000000000
pct MWh,MJ;LHV,Propane,36.000000000
pct MWh,MJ;HHV,Propane,36.000000000
pct MWh,MWh,Propane,0.010000000
pct MWh,MWh;LHV,Propane,0.010000000
pct MWh,MWh;HHV,Propane,0.010000000
pct MWh,pct kWh,Propane,1000.000000000
pct MWh,pct kWh;LHV,Propane,1000.000000000
pct MWh,pct kWh;HHV,Propane,1000.000000000
pct MWh,pct kWh,Propane,1000.000000000
pct MWh,pct kWh;LHV,Propane,1000.000000000
pct MWh,pct kWh;HHV,Propane,1000.000000000
pct MWh,pct MWh;LHV,Propane,1.000000000
pct MWh,pct MWh;HHV,Propane,1.000000000
pct MWh,pct MWh;LHV,Propane,1.000000000
pct MWh,pct MWh;HHV,Propane,1.000000000
pct MWh,GWh,Propane,0.000010000
pct MWh,GWh;LHV,Propane,0.000010000
pct MWh,GWh;HHV,Propane,0.000010000
pct MWh,MJ,Propane,36.000000000
pct MWh,MJ;LHV,Propane,36.000000000
pct MWh,MJ;HHV,Propane,36.000000000
pct MWh,kWh,Propane,10.000000000
pct MWh,kWh;LHV,Propane,10.000000000
pct MWh,kWh;HHV,Propane,10.000000000
pct MWh;LHV,t,Propane,0.000777604
pct MWh;LHV,kg,Propane,0.777603682
pct MWh;LHV,metric_ton,Propane,0.000777604
pct MWh;LHV,kilometric_ton,Propane,0.000000778
pct MWh;LHV,lb,Propane,1.714322668
pct MWh;LHV,MWh,Propane,0.010000000
pct MWh;LHV,MWh;LHV,Propane,0.010000000
pct MWh;LHV,MWh;HHV,Propane,0.009215708
pct MWh;LHV,GJ,Propane,0.036000000
pct MWh;LHV,GJ;LHV,Propane,0.036000000
pct MWh;LHV,GJ;HHV,Propane,0.033176548
pct MWh;LHV,kWh,Propane,10.000000000
pct MWh;LHV,kWh;LHV,Propane,10.000000000
pct MWh;LHV,kWh;HHV,Propane,9.215707723
pct MWh;LHV,GJ,Propane,0.036000000
pct MWh;LHV,GJ;LHV,Propane,0.036000000
pct MWh;LHV,GJ;HHV,Propane,0.033176548
pct MWh;LHV,MJ,Propane,36.000000000
pct MWh;LHV,MJ;LHV,Propane,36.000000000
pct MWh;LHV,MJ;HHV,Propane,33.176547801
pct MWh;LHV,MWh,Propane,0.010000000
pct MWh;LHV,MWh;LHV,Propane,0.010000000
pct MWh;LHV,MWh;HHV,Propane,0.009215708
pct MWh;LHV,pct kWh,Propane,1000.000000000
pct MWh;LHV,pct kWh;LHV,Propane,1000.000000000
pct MWh;LHV,pct kWh;HHV,Propane,921.570772260
pct MWh;LHV,pct kWh,Propane,1000.000000000
pct MWh;LHV,pct kWh;LHV,Propane,1000.000000000
pct MWh;LHV,pct kWh;HHV,Propane,921.570772260
pct MWh;LHV,pct MWh,Propane,1.000000000
pct MWh;LHV,pct MWh;HHV,Propane,0.921570772
pct MWh;LHV,pct MWh,Propane,1.000000000
pct MWh;LHV,pct MWh;HHV,Propane,0.921570772
pct MWh;LHV,GWh,Propane,0.000010000
pct MWh;LHV,GWh;LHV,Propane,0.000010000
pct MWh;LHV,GWh;HHV,Propane,0.000009216
pct MWh;LHV,MJ,Propane,36.000000000
pct MWh;LHV,MJ;LHV,Propane,36.000000000
pct MWh;LHV,MJ;HHV,Propane,33.176547801
pct MWh;LHV,kWh,Propane,10.000000000
pct MWh;LHV,kWh;LHV,Propane,10.000000000
pct MWh;LHV,kWh;HHV,Propane,9.215707723
pct MWh;LHV,m³;norm,Propane,0.416945674
pct MWh;LHV,m³;std,Propane,0.386771292
pct MWh;LHV,m**3;norm,Propane,0.416945674
pct MWh;LHV,m**3;std,Propane,0.386771292
pct MWh;LHV,L;norm,Propane,416.945673970
pct MWh;LHV,L;std,Propane,386.771291695
pct MWh;HHV,t,Propane,0.000716617
pct MWh;HHV,kg,Propane,0.716616826
pct MWh;HHV,metric_ton,Propane,0.000716617
pct MWh;HHV,kilometric_ton,Propane,0.000000717
pct MWh;HHV,lb,Propane,1.579869665
pct MWh;HHV,MWh,Propane,0.010000000
pct MWh;HHV,MWh;LHV,Propane,0.010851039
pct MWh;HHV,MWh;HHV,Propane,0.010000000
pct MWh;HHV,GJ,Propane,0.036000000
pct MWh;HHV,GJ;LHV,Propane,0.039063739
pct MWh;HHV,GJ;HHV,Propane,0.036000000
pct MWh;HHV,kWh,Propane,10.000000000
pct MWh;HHV,kWh;LHV,Propane,10.851038576
pct MWh;HHV,kWh;HHV,Propane,10.000000000
pct MWh;HHV,GJ,Propane,0.036000000
pct MWh;HHV,GJ;LHV,Propane,0.039063739
pct MWh;HHV,GJ;HHV,Propane,0.036000000
pct MWh;HHV,MJ,Propane,36.000000000
pct MWh;HHV,MJ;LHV,Propane,39.063738872
pct MWh;HHV,MJ;HHV,Propane,36.000000000
pct MWh;HHV,MWh,Propane,0.010000000
pct MWh;HHV,MWh;LHV,Propane,0.010851039
pct MWh;HHV,MWh;HHV,Propane,0.010000000
pct MWh;HHV,pct kWh,Propane,1000.000000000
pct MWh;HHV,pct kWh;LHV,Propane,1085.103857567
pct MWh;HHV,pct kWh;HHV,Propane,1000.000000000
pct MWh;HHV,pct kWh,Propane,1000.000000000
pct MWh;HHV,pct kWh;LHV,Propane,1085.103857567
pct MWh;HHV,pct kWh;HHV,Propane,1000.000000000
pct MWh;HHV,pct MWh,Propane,1.000000000
pct MWh;HHV,pct MWh;LHV,Propane,1.085103858
pct MWh;HHV,pct MWh,Propane,1.000000000
pct MWh;HHV,pct MWh;LHV,Propane,1.085103858
pct MWh;HHV,GWh,Propane,0.000010000
pct MWh;HHV,GWh;LHV,Propane,0.000010851
pct MWh;HHV,GWh;HHV,Propane,0.000010000
pct MWh;HHV,MJ,Propane,36.000000000
pct MWh;HHV,MJ;LHV,Propane,39.063738872
pct MWh;HHV,MJ;HHV,Propane,36.000000000
pct MWh;HHV,kWh,Propane,10.000000000
pct MWh;HHV,kWh;LHV,Propane,10.851038576
pct MWh;HHV,kWh;HHV,Propane,10.000000000
pct MWh;HHV,m³;norm,Propane,0.384244947
pct MWh;HHV,m³;std,Propane,0.356437118
pct MWh;HHV,m**3;norm,Propane,0.384244947
pct MWh;HHV,m**3;std,Propane,0.356437118
pct MWh;HHV,L;norm,Propane,384.244946751
pct MWh;HHV,L;std,Propane,356.437117976
kW,kW;LHV,Propane,1.000000000
kW,kW;HHV,Propane,1.000000000
kW,MW,Propane,0.001000000
kW,MW;LHV,Propane,0.001000000
kW,MW;HHV,Propane,0.001000000
kW,GJ/a,Propane,31.536000000
kW,GJ/a;LHV,Propane,31.536000000
kW,GJ/a;HHV,Propane,31.536000000
kW,kW;LHV,Propane,1.000000000
kW,kW;HHV,Propane,1.000000000
kW,MWh/a,Propane,8.760000000
kW,MWh/a;LHV,Propane,8.760000000
kW,MWh/a;HHV,Propane,8.760000000
kW;LHV,t/a,Propane,0.681180825
kW;LHV,Mt/a,Propane,0.000000681
kW;LHV,kg/d,Propane,1.866248837
kW;LHV,metric_ton/a,Propane,0.681180825
kW;LHV,kilometric_ton/a,Propane,0.000681181
kW;LHV,kg/a,Propane,681.180825391
kW;LHV,kg/day,Propane,1.866248837
kW;LHV,lb/hour,Propane,0.171432267
kW;LHV,kW,Propane,1.000000000
kW;LHV,kW;HHV,Propane,0.921570772
kW;LHV,MW,Propane,0.001000000
kW;LHV,MW;LHV,Propane,0.001000000
kW;LHV,MW;HHV,Propane,0.000921571
kW;LHV,GJ/a,Propane,31.536000000
kW;LHV,GJ/a;LHV,Propane,31.536000000
kW;LHV,GJ/a;HHV,Propane,29.062655874
kW;LHV,kW,Propane,1.000000000
kW;LHV,kW;HHV,Propane,0.921570772
kW;LHV,MWh/a,Propane,8.760000000
kW;LHV,MWh/a;LHV,Propane,8.760000000
kW;LHV,MWh/a;HHV,Propane,8.072959965
kW;LHV,m³/h;norm,Propane,0.041694567
kW;LHV,m³/h;std,Propane,0.038677129
kW;LHV,m³/hour;norm,Propane,0.041694567
kW;LHV,m³/hour;std,Propane,0.038677129
kW;HHV,t/a,Propane,0.627756339
kW;HHV,Mt/a,Propane,0.000000628
kW;HHV,kg/d,Propane,1.719880382
kW;HHV,metric_ton/a,Propane,0.627756339
kW;HHV,kilometric_ton/a,Propane,0.000627756
kW;HHV,kg/a,Propane,627.756339304
kW;HHV,kg/day,Propane,1.719880382
kW;HHV,lb/hour,Propane,0.157986967
kW;HHV,kW,Propane,1.000000000
kW;HHV,kW;LHV,Propane,1.085103858
kW;HHV,MW,Propane,0.001000000
kW;HHV,MW;LHV,Propane,0.001085104
kW;HHV,MW;HHV,Propane,0.001000000
kW;HHV,GJ/a,Propane,31.536000000
kW;HHV,GJ/a;LHV,Propane,34.219835252
kW;HHV,GJ/a;HHV,Propane,31.536000000
kW;HHV,kW,Propane,1.000000000
kW;HHV,kW;LHV,Propane,1.085103858
kW;HHV,MWh/a,Propane,8.760000000
kW;HHV,MWh/a;LHV,Propane,9.505509792
kW;HHV,MWh/a;HHV,Propane,8.760000000
kW;HHV,m³/h;norm,Propane,0.038424495
kW;HHV,m³/h;std,Propane,0.035643712
kW;HHV,m³/hour;norm,Propane,0.038424495
kW;HHV,m³/hour;std,Propane,0.035643712
GWh,MWh,Propane,1000.000000000
GWh,MWh;LHV,Propane,1000.000000000
GWh,MWh;HHV,Propane,1000.000000000
GWh,GJ,Propane,3600.000000000
GWh,GJ;LHV,Propane,3600.000000000
GWh,GJ;HHV,Propane,3600.000000000
GWh,kWh,Propane,1000000.000000000
GWh,kWh;LHV,Propane,1000000.000000000
GWh,kWh;HHV,Propane,1000000.000000000
GWh,GJ,Propane,3600.000000000
GWh,GJ;LHV,Propane,3600.000000000
GWh,GJ;HHV,Propane,3600.000000000
GWh,MJ,Propane,3600000.000000000
GWh,MJ;LHV,Propane,3600000.000000000
GWh,MJ;HHV,Propane,3600000.000000000
GWh,MWh,Propane,1000.000000000
GWh,MWh;LHV,Propane,1000.000000000
GWh,MWh;HHV,Propane,1000.000000000
GWh,pct kWh,Propane,100000000.000000000
GWh,pct kWh;LHV,Propane,100000000.000000000
GWh,pct kWh;HHV,Propane,100000000.000000000
GWh,pct kWh,Propane,100000000.000000000
GWh,pct kWh;LHV,Propane,100000000.000000000
GWh,pct kWh;HHV,Propane,100000000.000000000
GWh,pct MWh,Propane,100000.000000000
GWh,pct MWh;LHV,Propane,100000.000000000
GWh,pct MWh;HHV,Propane,100000.000000000
GWh,pct MWh,Propane,100000.000000000
GWh,pct MWh;LHV,Propane,100000.000000000
GWh,pct MWh;HHV,Propane,100000.000000000
GWh,GWh;LHV,Propane,1.000000000
GWh,GWh;HHV,Propane,1.000000000
GWh,MJ,Propane,3600000.000000000
GWh,MJ;LHV,Propane,3600000.000000000
GWh,MJ;HHV,Propane,3600000.000000000
GWh,kWh,Propane,1000000.000000000
GWh,kWh;LHV,Propane,1000000.000000000
GWh,kWh;HHV,Propane,1000000.000000000
GWh;LHV,t,Propane,77.760368195
GWh;LHV,kg,Propane,77760.368195343
GWh;LHV,metric_ton,Propane,77.760368195
GWh;LHV,kilometric_ton,Propane,0.077760368
GWh;LHV,lb,Propane,171432.266806744
GWh;LHV,MWh,Propane,1000.000000000
GWh;LHV,MWh;LHV,Propane,1000.000000000
GWh;LHV,MWh;HHV,Propane,921.570772260
GWh;LHV,GJ,Propane,3600.000000000
GWh;LHV,GJ;LHV,Propane,3600.000000000
GWh;LHV,GJ;HHV,Propane,3317.654780136
GWh;LHV,kWh,Propane,1000000.000000000
GWh;LHV,kWh;LHV,Propane,1000000.000000000
GWh;LHV,kWh;HHV,Propane,921570.772259899
GWh;LHV,GJ,Propane,3600.000000000
GWh;LHV,GJ;LHV,Propane,3600.000000000
GWh;LHV,GJ;HHV,Propane,3317.654780136
GWh;LHV,MJ,Propane,3600000.000000000
GWh;LHV,MJ;LHV,Propane,3600000.000000000
GWh;LHV,MJ;HHV,Propane,3317654.780135638
GWh;LHV,MWh,Propane,1000.000000000
GWh;LHV,MWh;LHV,Propane,1000.000000000
GWh;LHV,MWh;HHV,Propane,921.570772260
GWh;LHV,pct kWh,Propane,100000000.000000000
GWh;LHV,pct kWh;LHV,Propane,100000000.000000000
GWh;LHV,pct kWh;HHV,Propane,92157077.225989938
GWh;LHV,pct kWh,Propane,100000000.000000000
GWh;LHV,pct kWh;LHV,Propane,100000000.000000000
GWh;LHV,pct kWh;HHV,Propane,92157077.225989938
GWh;LHV,pct MWh,Propane,100000.000000000
GWh;LHV,pct MWh;LHV,Propane,100000.000000000
GWh;LHV,pct MWh;HHV,Propane,92157.077225990
GWh;LHV,pct MWh,Propane,100000.000000000
GWh;LHV,pct MWh;LHV,Propane,100000.000000000
GWh;LHV,pct MWh;HHV,Propane,92157.077225990
GWh;LHV,GWh,Propane,1.000000000
GWh;LHV,GWh;HHV,Propane,0.921570772
GWh;LHV,MJ,Propane,3600000.000000000
GWh;LHV,MJ;LHV,Propane,3600000.000000000
GWh;LHV,MJ;HHV,Propane,3317654.780135638
GWh;LHV,kWh,Propane,1000000.000000000
GWh;LHV,kWh;LHV,Propane,1000000.000000000
GWh;LHV,kWh;HHV,Propane,921570.772259899
GWh;LHV,m³;norm,Propane,41694.567396967
GWh;LHV,m³;std,Propane,38677.129169532
GWh;LHV,m**3;norm,Propane,41694.567396967
GWh;LHV,m**3;std,Propane,38677.129169532
GWh;LHV,L;norm,Propane,41694567.396967009
GWh;LHV,L;std,Propane,38677129.169531688
GWh;HHV,t,Propane,71.661682569
GWh;HHV,kg,Propane,71661.682568997
GWh;HHV,metric_ton,Propane,71.661682569
GWh;HHV,kilometric_ton,Propane,0.071661683
GWh;HHV,lb,Propane,157986.966511356
GWh;HHV,MWh,Propane,1000.000000000
GWh;HHV,MWh;LHV,Propane,1085.103857567
GWh;HHV,MWh;HHV,Propane,1000.000000000
GWh;HHV,GJ,Propane,3600.000000000
GWh;HHV,GJ;LHV,Propane,3906.373887240
GWh;HHV,GJ;HHV,Propane,3600.000000000
GWh;HHV,kWh,Propane,1000000.000000000
GWh;HHV,kWh;LHV,Propane,1085103.857566766
GWh;HHV,kWh;HHV,Propane,1000000.000000000
GWh;HHV,GJ,Propane,3600.000000000
GWh;HHV,GJ;LHV,Propane,3906.373887240
GWh;HHV,GJ;HHV,Propane,3600.000000000
GWh;HHV,MJ,Propane,3600000.000000000
GWh;HHV,MJ;LHV,Propane,3906373.887240357
GWh;HHV,MJ;HHV,Propane,3600000.000000000
GWh;HHV,MWh,Propane,1000.000000000
GWh;HHV,MWh;LHV,Propane,1085.103857567
GWh;HHV,MWh;HHV,Propane,1000.000000000
GWh;HHV,pct kWh,Propane,100000000.000000000
GWh;HHV,pct kWh;LHV,Propane,108510385.756676570
GWh;HHV,pct kWh;HHV,Propane,100000000.000000000
GWh;HHV,pct kWh,Propane,100000000.000000000
GWh;HHV,pct kWh;LHV,Propane,108510385.756676570
GWh;HHV,pct kWh;HHV,Propane,100000000.000000000
GWh;HHV,pct MWh,Propane,100000.000000000
GWh;HHV,pct MWh;LHV,Propane,108510.385756677
GWh;HHV,pct MWh;HHV,Propane,100000.000000000
GWh;HHV,pct MWh,Propane,100000.000000000
GWh;HHV,pct MWh;LHV,Propane,108510.385756677
GWh;HHV,pct MWh;HHV,Propane,100000.000000000
GWh;HHV,GWh,Propane,1.000000000
GWh;HHV,GWh;LHV,Propane,1.085103858
GWh;HHV,MJ,Propane,3600000.000000000
GWh;HHV,MJ;LHV,Propane,3906373.887240357
GWh;HHV,MJ;HHV,Propane,3600000.000000000
GWh;HHV,kWh,Propane,1000000.000000000
GWh;HHV,kWh;LHV,Propane,1085103.857566766
GWh;HHV,kWh;HHV,Propane,1000000.000000000
GWh;HHV,m³;norm,Propane,38424.494675065
GWh;HHV,m³;std,Propane,35643.711797561
GWh;HHV,m**3;norm,Propane,38424.494675065
GWh;HHV,m**3;std,Propane,35643.711797561
GWh;HHV,L;norm,Propane,38424494.675065309
GWh;HHV,L;std,Propane,35643711.797561198
MJ,MWh,Propane,0.000277778
MJ,MWh;LHV,Propane,0.000277778
MJ,MWh;HHV,Propane,0.000277778
MJ,GJ,Propane,0.001000000
MJ,GJ;LHV,Propane,0.001000000
MJ,GJ;HHV,Propane,0.001000000
MJ,kWh,Propane,0.277777778
MJ,kWh;LHV,Propane,0.277777778
MJ,kWh;HHV,Propane,0.277777778
MJ,GJ,Propane,0.001000000
MJ,GJ;LHV,Propane,0.001000000
